id,predict_0,predict_1,predict_2
2,0.67606407682,0.237169284045,0.0867666391356
3,0.676595055832,0.23469054544,0.0887143987278
4,0.649450131853,0.25636807443,0.0941817937171
7,0.642968897466,0.260560691298,0.0964704112363
9,0.640187014663,0.258436732304,0.101376253034
10,0.654089855429,0.253980872525,0.0919292720452
11,0.695131296204,0.223332644375,0.0815360594212
12,0.640225107547,0.26320014003,0.0965747524234
14,0.637414733297,0.265366175611,0.0972190910918
15,0.750299409979,0.182772904468,0.0669276855521
16,0.639532836529,0.263638027274,0.0968291361968
17,0.641637359709,0.262046158604,0.096316481687
18,0.807002386571,0.141292836576,0.0517047768531
21,0.631790322592,0.268942267583,0.0992674098252
22,0.723810440586,0.201650392441,0.0745391669727
25,0.634845463252,0.267158111037,0.0979964257115
30,0.734206095437,0.195794275175,0.0699996293875
32,0.694722111984,0.222481102573,0.0827967854432
34,0.635268306741,0.264138213082,0.100593480177
35,0.635698042209,0.266412271606,0.0978896861851
36,0.726744751397,0.19966860588,0.0735866427228
37,0.637825698569,0.264941029884,0.0972332715469
39,0.638025692802,0.264994345967,0.0969799612308
40,0.667787093563,0.240737886936,0.0914750195011
41,0.690542636306,0.226053449136,0.0834039145584
42,0.634522975722,0.267353606278,0.098123418
45,0.602608352044,0.28716934923,0.110222298726
46,0.691643310069,0.226135542209,0.0822211477226
47,0.636582042848,0.265775752847,0.097642204305
48,0.554175038195,0.312404570106,0.133420391699
50,0.64981614787,0.256267064418,0.0939167877117
51,0.637673516222,0.264897817401,0.0974286663771
52,0.801487218201,0.145575321723,0.052937460076
56,0.675380008518,0.237086920242,0.0875330712406
58,0.644657417687,0.260078346426,0.0952642358875
62,0.768069605819,0.169873607592,0.0620567865895
63,0.782602874831,0.159473870545,0.0579232546241
65,0.585977452602,0.297161834704,0.116860712693
66,0.573732617182,0.303122135778,0.12314524704
70,0.56248247136,0.309546406318,0.127971122322
71,0.650993462228,0.25623462319,0.0927719145819
72,0.645106370603,0.258957538709,0.0959360906884
73,0.677442269864,0.23573839359,0.0868193365459
74,0.708636272228,0.213280810488,0.0780829172841
76,0.673099908554,0.239256847112,0.0876432443334
77,0.595098508675,0.291229769875,0.11367172145
78,0.677076231809,0.23448441555,0.0884393526417
82,0.638996560263,0.264051888898,0.096951550839
85,0.560277354406,0.309848656996,0.129873988597
86,0.763190354186,0.174102192819,0.062707452995
87,0.632261002462,0.268924599615,0.0988143979222
95,0.807931044913,0.140562281041,0.0515066740463
96,0.557823453107,0.312727478291,0.129449068602
97,0.634782061557,0.266272382097,0.0989455563463
98,0.752128564301,0.182595917839,0.0652755178603
100,0.641691226707,0.262317877232,0.0959908960615
101,0.6877281224,0.227464094453,0.0848077831468
102,0.723986955801,0.203211873021,0.0728011711782
103,0.704441320575,0.215232338536,0.0803263408889
106,0.62400162625,0.274042081438,0.101956292312
108,0.680887502037,0.233293447861,0.0858190501017
109,0.666545935509,0.243126350176,0.0903277143149
110,0.654626157698,0.247111592254,0.0982622500488
113,0.591460219989,0.293588496126,0.114951283885
114,0.643173830722,0.261069689961,0.0957564793168
116,0.640998721897,0.262597987412,0.0964032906916
117,0.649238716429,0.256382478909,0.0943788046621
118,0.678662032797,0.233567559692,0.087770407511
121,0.803965942285,0.143610429869,0.0524236278466
122,0.666690019254,0.245334997911,0.0879749828347
123,0.774427647775,0.166122851844,0.0594495003805
124,0.747241013925,0.186093726129,0.066665259946
126,0.685780137001,0.228903586869,0.0853162761303
127,0.660774761193,0.247598243145,0.0916269956617
128,0.64192662256,0.261832062611,0.0962413148294
133,0.633952014415,0.267718558208,0.0983294273776
136,0.637960316734,0.263777523566,0.0982621596997
137,0.709848125487,0.2115046202,0.0786472543122
140,0.646474720643,0.258319749073,0.0952055302833
141,0.68746997763,0.227260550752,0.0852694716185
143,0.632118518061,0.268118194443,0.0997632874966
144,0.692821495529,0.223696002285,0.0834825021865
145,0.546651567902,0.316522798717,0.136825633381
147,0.565998444925,0.30729128709,0.126710267985
148,0.663955961451,0.245422525225,0.0906215133239
150,0.640179778485,0.263171685989,0.0966485355255
151,0.627243657295,0.270792227712,0.101964114992
153,0.635572205514,0.266617069925,0.0978107245607
155,0.68726938835,0.228131944943,0.0845986667063
156,0.646598645831,0.258521879906,0.094879474263
160,0.634442493153,0.267461551766,0.0980959550808
163,0.603398133067,0.284893785291,0.111708081642
164,0.670744669845,0.239919055189,0.0893362749652
165,0.651042108473,0.255021636941,0.0939362545857
166,0.791014525957,0.149957234014,0.0590282400287
167,0.631460890772,0.268048364274,0.100490744955
168,0.692479782373,0.225764286725,0.0817559309011
169,0.637396701654,0.265507732916,0.0970955654301
170,0.550780450904,0.316354763345,0.132864785751
171,0.68283353632,0.231807649693,0.085358813987
172,0.550515292953,0.314037087638,0.135447619409
173,0.652378689213,0.2539982786,0.0936230321867
174,0.585552076088,0.297680513034,0.116767410878
175,0.636916474565,0.265790929924,0.0972925955108
176,0.581804802782,0.298670932267,0.11952426495
180,0.645710586097,0.259177402509,0.0951120113941
181,0.547722606286,0.315802601812,0.136474791901
182,0.637074981394,0.265344079964,0.0975809386421
185,0.670183590176,0.240539382719,0.0892770271059
186,0.640833758907,0.262713006946,0.0964532341466
187,0.635294071996,0.266671491389,0.0980344366153
189,0.631660419385,0.269355034479,0.098984546136
192,0.632359091664,0.268834984277,0.0988059240594
194,0.706946681522,0.213823538824,0.0792297796535
195,0.666641234889,0.243047316829,0.0903114482824
197,0.663733830332,0.246015330501,0.0902508391668
198,0.733284641178,0.194955828658,0.0717595301639
201,0.807751140507,0.140713714475,0.0515351450177
202,0.633923195951,0.267785808034,0.0982909960151
203,0.648502170488,0.250418838484,0.101078991028
205,0.797983413106,0.148203291998,0.0538132948956
208,0.631020047155,0.269678890309,0.0993010625366
209,0.699651132575,0.218921759581,0.0814271078438
210,0.632161928969,0.268429549593,0.0994085214378
211,0.639832297816,0.263406965308,0.096760736876
214,0.641495161773,0.262404551141,0.0961002870865
215,0.618661391013,0.276453404069,0.104885204918
216,0.642437656986,0.261584947542,0.0959773954724
218,0.637498552226,0.265020844476,0.097480603298
219,0.606598380736,0.284776784409,0.108624834855
220,0.645862176232,0.258830378463,0.095307445305
222,0.617318815675,0.278001594721,0.104679589604
224,0.59383139741,0.291977045941,0.114191556649
226,0.640861812354,0.26279861784,0.0963395698064
228,0.583229487132,0.298302373955,0.118468138913
229,0.554324265163,0.314175016772,0.131500718065
230,0.684858961359,0.229920550379,0.0852204882624
231,0.757278578602,0.178347384881,0.0643740365166
232,0.731859862377,0.197239636031,0.0709005015927
233,0.803836318693,0.143578241081,0.0525854402253
235,0.804153123159,0.143523805717,0.0523230711235
236,0.805679345755,0.142293276219,0.0520273780262
237,0.634532831577,0.267265482924,0.0982016854988
241,0.70772807289,0.214720160361,0.0775517667491
244,0.641385269976,0.26239344096,0.0962212890644
245,0.693484734235,0.223950893163,0.0825643726024
246,0.659222870572,0.248633764279,0.092143365149
249,0.718885763187,0.205957105671,0.0751571311426
250,0.639916024126,0.263446202324,0.0966377735497
252,0.63504231764,0.26693517622,0.0980225061392
253,0.545918244323,0.315025171193,0.139056584484
254,0.644450707589,0.260016834147,0.095532458264
255,0.691346186037,0.225287863243,0.0833659507199
258,0.634278042438,0.267382763682,0.0983391938799
261,0.609236941662,0.283217572538,0.1075454858
264,0.606311418542,0.285267659825,0.108420921633
267,0.572560912141,0.30499349631,0.122445591549
268,0.635136422757,0.26689358752,0.0979699897232
271,0.633042990343,0.267862562634,0.0990944470234
273,0.809589404822,0.139210618511,0.0511999766665
276,0.71065335557,0.209782482075,0.0795641623555
277,0.710431922791,0.211593128592,0.077974948617
278,0.711760921476,0.210361720076,0.0778773584481
280,0.742010272501,0.189475263375,0.0685144641244
281,0.736815590222,0.193309130809,0.0698752789694
282,0.618648092259,0.268032195499,0.113319712242
283,0.63628151523,0.265781533352,0.097936951418
285,0.686131582364,0.229133316491,0.0847351011449
286,0.650951013849,0.256105995416,0.0929429907356
287,0.636698179836,0.265836919935,0.0974649002291
288,0.646480141926,0.251628785073,0.101891073002
289,0.663863114497,0.245917171235,0.0902197142679
291,0.544817647238,0.317676984164,0.137505368599
294,0.608341112741,0.282462843999,0.10919604326
298,0.614273786,0.279584708798,0.106141505202
301,0.722669173383,0.201308872303,0.0760219543146
303,0.807584401415,0.140770200331,0.0516453982545
304,0.75378754014,0.181281521508,0.0649309383522
305,0.647365028443,0.251957040739,0.100677930818
307,0.622487462862,0.275713148387,0.101799388751
308,0.615585955723,0.279552387778,0.1048616565
309,0.632907144433,0.266014303271,0.101078552296
310,0.565695024074,0.306516755925,0.12778822
311,0.648388907801,0.257154841997,0.0944562502018
312,0.643293515387,0.260863826694,0.0958426579187
314,0.739506221901,0.191916537016,0.0685772410837
316,0.641012901935,0.262461567918,0.0965255301471
318,0.725258755956,0.202259557194,0.0724816868507
322,0.56261902516,0.309328791072,0.128052183768
324,0.643257000149,0.260969870906,0.0957731289453
325,0.560572756473,0.309837187735,0.129590055792
326,0.706694059723,0.214570431368,0.0787355089095
328,0.685120260885,0.228854022846,0.0860257162683
329,0.546270623678,0.315638939175,0.138090437147
330,0.694251267935,0.223225446491,0.0825232855743
331,0.796511337053,0.149504547807,0.0539841151399
332,0.807870754903,0.140597356409,0.0515318886879
333,0.63509325317,0.266937044185,0.097969702645
335,0.722743280937,0.203293233335,0.0739634857279
336,0.678331420665,0.233933838529,0.0877347408058
337,0.635715129649,0.266214081067,0.0980707892839
340,0.546097561973,0.31820677238,0.135695665647
342,0.54684567681,0.316123447218,0.137030875973
344,0.805069469943,0.14242347734,0.0525070527174
346,0.648222798716,0.258002272316,0.0937749289672
347,0.671393105078,0.24045763631,0.0881492586117
349,0.725046423617,0.2021003051,0.0728532712834
351,0.698302020088,0.220809090499,0.0808888894122
352,0.7974177769,0.14839312912,0.0541890939796
353,0.809825389305,0.139034947915,0.0511396627799
354,0.681561249065,0.233040148986,0.085398601949
356,0.673173582613,0.238205071742,0.0886213456455
359,0.635361738902,0.266703329629,0.0979349314692
361,0.700352147363,0.219854497459,0.0797933551776
362,0.692873852015,0.22408710905,0.0830390389349
365,0.636263451478,0.266119347509,0.0976172010126
366,0.6474194971,0.257923628291,0.0946568746095
367,0.635722067911,0.266464884291,0.0978130477974
368,0.700944371886,0.218086033103,0.0809695950115
369,0.637836916585,0.264638181208,0.0975249022069
370,0.701472101306,0.217544186168,0.0809837125258
372,0.627348658174,0.271795412674,0.100855929152
374,0.682637072469,0.232640847714,0.0847220798162
375,0.545764243618,0.315747155448,0.138488600934
376,0.561436589258,0.308713508743,0.129849901999
378,0.595804854061,0.291326213939,0.112868932
380,0.787214193017,0.156537381769,0.0562484252138
382,0.692385030622,0.225842673641,0.0817722957372
383,0.648845478273,0.256828074313,0.0943264474138
384,0.696528077102,0.221288383238,0.0821835396596
386,0.54467866018,0.317376399369,0.137944940451
388,0.771071088579,0.167738972894,0.0611899385275
389,0.626557773166,0.271299717538,0.102142509296
390,0.716959991724,0.207716600037,0.0753234082387
393,0.635420441164,0.266274881247,0.0983046775896
394,0.607523055333,0.283884317692,0.108592626975
395,0.592788594137,0.292248943306,0.114962462557
396,0.572648422895,0.30396482871,0.123386748394
398,0.650027733693,0.255719187063,0.0942530792442
399,0.599555344314,0.288686554778,0.111758100908
401,0.648019981345,0.250726390733,0.101253627922
402,0.638356382759,0.264617436945,0.0970261802958
404,0.689194864137,0.226328049508,0.0844770863546
405,0.799097432904,0.147285356718,0.0536172103774
407,0.703998447899,0.215554629917,0.0804469221845
410,0.730583764268,0.19759350057,0.0718227351622
414,0.634274192625,0.267482664199,0.0982431431763
416,0.56468624444,0.307967223495,0.127346532064
418,0.789758452517,0.154569982379,0.0556715651042
419,0.601345356596,0.287334683522,0.111319959882
422,0.684297613562,0.230154441649,0.0855479447886
423,0.645186407407,0.259440177322,0.0953734152709
425,0.698239971846,0.221468709645,0.0802913185083
426,0.741438843037,0.189345413586,0.0692157433764
427,0.741502331363,0.189625412999,0.0688722556384
428,0.640893422301,0.262642648602,0.096463929097
431,0.660181943501,0.24815748293,0.0916605735692
433,0.704353931996,0.215779925047,0.0798661429567
434,0.793071999614,0.149028385069,0.057899615317
435,0.681033077815,0.233873366535,0.0850935556498
436,0.74885635371,0.183822046524,0.0673215997662
440,0.660508043438,0.24801774602,0.091474210542
441,0.549136466849,0.314630875061,0.13623265809
442,0.679912026914,0.232694523069,0.0873934500168
443,0.733477554508,0.195774298056,0.070748147436
445,0.63055689603,0.26998096266,0.0994621413097
448,0.553465347052,0.313485758987,0.13304889396
451,0.638853544823,0.264159798152,0.0969866570252
454,0.621361006548,0.275547400413,0.103091593039
456,0.70447871485,0.215679350702,0.0798419344482
457,0.612623051363,0.279382258934,0.107994689703
458,0.590177111434,0.289995873478,0.119827015088
459,0.750233328713,0.182775240897,0.0669914303894
460,0.568400751902,0.307201054864,0.124398193234
461,0.633629469187,0.267645934802,0.0987245960111
463,0.71179038534,0.210411696923,0.0777979177371
464,0.593765854973,0.291597704143,0.114636440884
467,0.546547084328,0.317840715804,0.135612199868
468,0.691995468214,0.22589893461,0.0821055971759
471,0.64391384104,0.26035937772,0.0957267812403
473,0.582025337527,0.298745025247,0.119229637226
475,0.646316707171,0.258868303074,0.0948149897552
476,0.54938478217,0.314138132415,0.136477085415
478,0.581009297888,0.300303855773,0.118686846338
481,0.63862609479,0.263038670156,0.0983352350536
482,0.637455489431,0.265275348824,0.0972691617457
483,0.685027902624,0.230124522127,0.0848475752492
485,0.644057617275,0.260380272475,0.0955621102501
