id,predict_0,predict_1,predict_2
2,0.98465937376,0.015190558508,0.000150053398102
3,0.327978312969,0.619692742825,0.0523289591074
4,0.807842373848,0.189088016748,0.00306956423447
7,0.268302112818,0.682506918907,0.0491910241544
9,0.0493710972369,0.904186367989,0.0464425310493
10,0.970279872417,0.0279025882483,0.0018175074365
11,0.423096567392,0.57649409771,0.000409338157624
12,0.555946230888,0.435997724533,0.008056005463
14,0.263496935368,0.733363568783,0.00313949165866
15,0.956481575966,0.0433156788349,0.000202709736186
16,0.490859597921,0.45346814394,0.0556722581387
17,0.849450349808,0.143050372601,0.00749931111932
18,0.996910393238,0.00305683305487,3.27409361489e-05
21,0.0857297480106,0.810284554958,0.10398568958
22,0.941027283669,0.0588179193437,0.000154838591698
25,0.612406611443,0.383988201618,0.0036051585339
30,0.995616197586,0.00428668223321,9.71630433924e-05
32,0.555298686028,0.444065392017,0.000635929522105
34,0.735920071602,0.162529692054,0.101550251245
35,0.198316991329,0.77162528038,0.0300576686859
36,0.843199193478,0.15645056963,0.00035022009979
37,0.938200831413,0.0546296238899,0.00716953445226
39,0.960642457008,0.0348482206464,0.00450933072716
40,0.465479522943,0.195992365479,0.338528096676
41,0.625,0.37446975708,0.000530264922418
42,0.207645654678,0.76010286808,0.0322514697909
45,0.113474413753,0.535347938538,0.351177662611
46,0.991068184376,0.00885453727096,7.72959901951e-05
47,0.792344748974,0.148077756166,0.0595775209367
48,0.0811234861612,0.206572145224,0.712304353714
50,0.197403877974,0.715575933456,0.0870202332735
51,0.153817862272,0.835452914238,0.0107291955501
52,0.997169017792,0.00277988240123,5.10977697559e-05
56,0.529033541679,0.470317393541,0.000649079796858
58,0.746483445168,0.247016996145,0.00649956893176
62,0.9806599617,0.0192453991622,9.4566908956e-05
63,0.995700597763,0.00421471148729,8.46801995067e-05
65,0.885646283627,0.0565698482096,0.0577839054167
66,0.10135230422,0.263027250767,0.635620415211
70,0.110324382782,0.220446586609,0.669229030609
71,0.96107840538,0.0341595560312,0.00476205162704
72,0.691856920719,0.241010248661,0.0671328157187
73,0.952404618263,0.0474131479859,0.000182235089596
74,0.474537849426,0.524589300156,0.000872896634974
76,0.968818664551,0.0310148559511,0.000166519836057
77,0.910137295723,0.0733442157507,0.0165185071528
78,0.41133248806,0.246662825346,0.342004656792
82,0.234510183334,0.716119170189,0.0493706837296
85,0.0643613636494,0.156462401152,0.779176294804
86,0.976274192333,0.0235926564783,0.000133172303322
87,0.801168084145,0.187304615974,0.0115273306146
95,0.998091697693,0.00185840099584,4.99226844113e-05
96,0.623017430305,0.0477924756706,0.329190135002
97,0.899807274342,0.0827227085829,0.0174700003117
98,0.995452642441,0.00445932522416,8.79674917087e-05
100,0.972526669502,0.0238979943097,0.00357528100722
101,0.718116700649,0.281215965748,0.000667322077788
102,0.994195103645,0.00570531282574,9.95543086901e-05
103,0.461114406586,0.537338614464,0.0015469151549
106,0.724772572517,0.0782781988382,0.196949213743
108,0.276086241007,0.723254919052,0.000658780860249
109,0.729299545288,0.265381991863,0.00531842000782
110,0.618938922882,0.374747365713,0.00631374679506
113,0.0800014436245,0.279341846704,0.640656709671
114,0.868759334087,0.125164046884,0.00607664277777
116,0.943773984909,0.0430189706385,0.0132071245462
117,0.54645639658,0.405350446701,0.048193141818
118,0.836373209953,0.147716552019,0.0159102641046
121,0.984467744827,0.0153518412262,0.000180367263965
122,0.97084736824,0.0265699662268,0.00258261244744
123,0.984319806099,0.0128558380529,0.00282439123839
124,0.996987938881,0.00295643880963,5.56036648049e-05
126,0.356137812138,0.642389893532,0.00147229316644
127,0.899158477783,0.0956076979637,0.0052338540554
128,0.843248605728,0.144028022885,0.0127234216779
133,0.391729325056,0.543896377087,0.0643743127584
136,0.111874066293,0.534889221191,0.353236734867
137,0.558114528656,0.44150981307,0.00037563580554
140,0.5816873312,0.416845351458,0.00146729522385
141,0.394417524338,0.604923665524,0.000658800534438
143,0.833423614502,0.131127610803,0.0354488268495
